what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265050022881
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265050032627
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265050035597
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265050037889
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265050134998
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265050136293
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265050147247
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265050149095
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265050170538
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265050170586
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265050241501
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265050243983
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1265050248085
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1265050248330
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1265050248680
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1265050249504
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.redo",1265050251752
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265050263933
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265050266772
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265050266844
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265050266914
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265050268279
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1265050274348
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265050279685
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265050279782
