what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264174153188
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264174180915
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264174298780
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1264174301503
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264174307245
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264174314403
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1264174320233
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1264174320389
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1264174324471
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1264174324921
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1264174325597
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264174369767
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264174370283
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264174387648
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264174387744
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1264174389020
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1264174399056
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1264174401672
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1264174401928
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1264174402787
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1264174404742
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1264174406397
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1264174408643
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264174412093
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264174412097
