what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264168401534
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264168405673
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264168405800
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1264168412536
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264168414290
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264168417344
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1264168426973
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264168432542
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264168438230
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264168438323
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264168438438
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264168445168
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264168468616
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264168472860
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264168504854
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264168507042
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264168571627
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264168576265
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.import",1264168585991
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264168586018
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264168593442
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.print",1264168594687
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264168594704
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264168597242
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.import",1264168607141
