what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266596164410
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266596172297
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266596175044
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266596176936
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266596189979
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1266596189993
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266596195835
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266596434095
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266596436267
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266596438806
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266596438831
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266596439810
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266596441251
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266596441407
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.ide.ant",1266596441668
stopped,bundle,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui",1266596441668
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1266596441670
stopped,bundle,org.eclipse.mylyn.java.tasks,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.java.tasks",1266596441670
stopped,bundle,org.eclipse.mylyn.java.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.java.ui",1266596441671
stopped,bundle,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit",1266596441671
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.200.v20090528-1135,"org.eclipse.jdt.apt.ui",1266596441672
stopped,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1266596441672
stopped,bundle,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui",1266596441703
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.ui",1266596441703
stopped,bundle,org.eclipse.mylyn.ide.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.ide.ui",1266596441705
