what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264358508957
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264358509609
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264358509675
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264358515886
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264358520855
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264358522152
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264358522216
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264358523335
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264358529438
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264358560760
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1264358580237
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1264358580553
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264358582975
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264358588271
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264358589314
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264358643980
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1264358646946
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264358647064
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264358647115
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1264358652195
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264358656047
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264358656192
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264358659869
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264358660037
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264358662947
