what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265059938273
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265059938399
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265059938599
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265059938729
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265059938968
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265059939118
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265059939263
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265059939406
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265059939551
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265059939673
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265059939807
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265059939948
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265059940827
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265059944359
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265060046141
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265060061815
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265060177062
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265060177448
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265061864619
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1265061884962
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265061886672
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265061891644
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1265061893227
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265061893984
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265061896639
