what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1264438455400
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1264438548738
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1264438585925
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264438592431
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264438592555
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1264438598071
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264438606606
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264438606729
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1264438614943
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1264438633364
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1264438657127
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1264438658058
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264438660537
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264438663804
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1264438678733
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264438682512
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264438699201
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1264438702962
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264438706109
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264438731150
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264438790868
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264438821579
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264438831666
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264438831751
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264438867320
