what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1263902818284
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1263902820109
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1263902821560
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263902823494
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263902827659
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1263902835553
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1263902835881
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1263902841793
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263902843572
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263902846568
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263902846895
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263902848674
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263902848705
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1263902851014
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1263902851497
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1263902901137
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1263902901402
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263902910996
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263902913507
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1263902913523
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263902915536
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263902925099
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263902931105
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1263902936908
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1263902937392
