what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265064708031
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265064708967
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265064728797
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265064746336
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265064768207
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1265064770990
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265064773113
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1265064778483
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265064779461
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1265064788129
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265064788885
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1265064791622
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265064792925
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265064795591
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265064797975
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265064812934
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265064813065
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265064815025
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265064821236
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265064836383
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265064839413
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265064841274
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265064869070
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265064869200
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265064870040
