what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265105719014
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265105719111
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265105766204
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265105766359
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265105780217
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265105780326
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265105780376
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265105783903
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265105783994
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265105825750
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265105825974
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265105836582
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265105836752
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265105839944
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265105840098
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265105849406
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265105849533
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265105849647
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265105852765
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265105853159
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265105859168
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265105861027
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265105863484
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265105869016
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265105869107
