what,kind,bundleId,bundleVersion,description,time
java.specification.name,sysinfo,,,"Java Platform API Specification",1267112104097
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1267112104097
java.specification.version,sysinfo,,,"1.6",1267112104097
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1267112104097
java.version,sysinfo,,,"1.6.0_15",1267112104097
java.vm.info,sysinfo,,,"mixed mode, sharing",1267112104097
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1267112104097
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1267112104097
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1267112104097
java.vm.specification.version,sysinfo,,,"1.0",1267112104097
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1267112104097
java.vm.version,sysinfo,,,"14.1-b02",1267112104097
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.ui",1267112104149
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1267112104331
started,bundle,org.eclipse.team.cvs.ui,3.3.201.R35x_v20090826-0905,"org.eclipse.team.cvs.ui",1267112104402
started,bundle,org.eclipse.mylyn.context.core,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.core",1267112104455
started,bundle,org.eclipse.mylyn.context.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.ui",1267112104497
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.tasks.ui",1267112104633
started,bundle,org.eclipse.mylyn.team.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.team.ui",1267112104746
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1267112104751
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1267112104755
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1267112104815
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1267112105309
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1267112105522
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.monitor.ui",1267112105727
