what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265105499749
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265105509497
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1265105509524
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265105509607
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1265105520987
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265105521887
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265105525406
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265105529161
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265105574712
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265105581630
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265105590728
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265105598416
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265105606248
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265105625844
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265105635184
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1265105652962
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265105653698
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265105681827
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265105695800
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265105703216
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265105703339
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265105703390
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265105707143
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265105707253
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265105707331
