what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264168607186
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1264168609430
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264168615700
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264168615842
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1264168618502
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264168633566
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264168633703
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1264168702067
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264168702245
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264168702367
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1264168729021
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264168734276
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264169340174
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264169420472
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264169570549
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264169572462
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264169648362
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264169659268
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1264169673682
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264169676980
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264169682770
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264169682871
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264169683028
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1264169692009
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264169695207
