what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1264346252452
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1264346254900
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1264346255152
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1264346255944
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1264346256239
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1264346256772
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264346258720
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264346260088
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264346267257
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264346277064
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1264346283253
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1264346283951
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1264346284435
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264346286141
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264346287303
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264346293247
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264346309931
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1264346312913
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264346313002
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1264346322169
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1264346325025
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1264346328710
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1264346331253
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264346333324
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264346333468
